Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag
15190,,Katherine,L,Watson,,7047 Poncho St,,San Jose-95101-California,8/19/74,Partial College,Professional,F,S,0,2,0,0,83005,50,0
15191,,Andres,L,Kumar,,7047 Poncho St,,Chicago-60601-Illinois,8/19/74,High School,Professional,M,S,0,2,0,0,80222,68,0
15192,,Tasha,,Shan,,2552 Palm Ave,,Cleveland-44101-Ohio,10/25/59,Graduate Degree,Management,F,S,0,3,1,1,149629,65,1
15193,,Samuel,,King,,2788 Mt. Tamalpais Place,,Arlington-76010-Texas,3/18/66,Bachelors,Management,M,S,1,3,2,2,168281,109,1
15194,,Erik,W,Suarez,,1157 Chilpancingo Pk.,,Tulsa-74101-Oklahoma,11/24/66,Bachelors,Management,M,S,0,3,2,2,176574,117,1
15195,,Edwin,,Huang,,2815 La Vuelta,,Omaha-68101-Nebraska,9/7/66,Bachelors,Management,M,S,1,3,2,2,145520,110,1
15196,,Isaiah,O,Reed,,8702 Orchard View Ave,,Colorado Springs-80901-Colorado,6/26/66,Bachelors,Management,M,S,1,4,2,2,163569,108,1
15197,,Elijah,,Kumar,,3354 Change Circle,,Bakersfield-93301-California,9/19/57,High School,Professional,M,M,0,2,0,2,92190,73,0
15199,,Joe,L,Jordan,,5195 Donald Dr,,Anaheim-92801-California,3/11/57,Partial College,Professional,M,M,1,0,2,3,98438,110,1
15200,,Mindy,A,Simpson,,8377 St. Raphael Drive,,Lincoln-68501-Nebraska,2/10/57,Partial College,Professional,F,M,1,0,2,3,88704,68,0
15201,,Miranda,,Washington,,4698 Pepper Way,,St. Louis-63101-Missouri,3/8/57,Partial College,Professional,F,S,1,1,0,2,102696,47,0
15202,,Blake,C,Bryant,,9583 Silverwood Dr.,,Philadelphia-19101-Pennsylvania,10/26/57,Partial College,Professional,M,M,1,1,0,2,139382,82,0
15203,,David,,Lewis,,6660 Hill Top Rd.,,Wichita-67201-Kansas,9/17/57,Partial College,Professional,M,M,1,1,0,2,109212,85,0
15204,,Deanna,S,Gonzalez,,6764 Eastgate,,Denver-80201-Colorado,7/22/67,Bachelors,Professional,F,M,1,0,4,4,102872,95,0
15205,,Shawna,C,Black,,3310 Harvey Way,,New Orleans-70112-Louisiana,12/22/67,Bachelors,Professional,F,S,1,0,4,4,110080,88,1
15206,,Maurice,,Andersen,,4176 Cotton Ct,,Indianapolis-46201-Indiana,4/12/67,Bachelors,Professional,M,M,0,0,4,4,129000,149,1
15207,,Josue,,Diaz,,3123 Bonita Ave,,Aurora-80010-Colorado,12/14/67,Graduate Degree,Management,M,S,1,0,0,0,140282,78,1
15208,,Colleen,E,Luo,,3731 Broadmoor Avenue,,San Diego-92101-California,10/5/62,Bachelors,Professional,F,M,1,1,0,1,100476,57,0
15209,,Frank,M,Romero,,2441 Talbart St.,,Anaheim-92801-California,7/20/62,Bachelors,Professional,M,M,1,1,0,1,105404,85,1
15210,,Kurt,,Raje,,1870 Holland Circle,,Charlotte-28201-North Carolina,12/26/62,Bachelors,Professional,M,S,1,1,0,1,97781,77,1
15211,,Kenneth,S,Luo,,9343 Seaview Avenue,,Portland-97201-Oregon,3/6/61,Partial College,Skilled Manual,M,S,0,1,0,1,81679,72,1
15212,,Marcus,D,Henderson,,5979 La Corte Bonita,,Detroit-48201-Michigan,7/14/61,Bachelors,Professional,M,M,1,1,0,1,105924,84,0
15213,,Briana,L,Martin,,1301 Stanbridge Ct,,Minneapolis-55401-Minnesota,7/6/61,Partial College,Skilled Manual,F,M,1,1,0,1,66048,54,0
15216,,Desiree,,Gutierrez,,6252 Winding Lane,,Stockton-95201-California,6/16/60,Partial College,Skilled Manual,F,M,1,1,0,1,69383,54,0
15217,,Ethan,,Jai,,9846 Pestana Way,,Cleveland-44101-Ohio,2/19/60,Partial College,Skilled Manual,M,S,1,1,0,1,91729,74,1
15220,,Micah,J,Liu,,6247 Aspen Drive,,Corpus Christi-78401-Texas,9/10/64,Bachelors,Professional,M,S,0,1,0,0,102926,84,1
15221,,Troy,P,Arun,,623 Davis Ave.,,Orlando-32801-Florida,3/11/64,Bachelors,Professional,M,S,0,1,0,0,116228,81,1
15223,,Ebony,F,Martin,,8713 Yosemite Ct.,,San Jose-95101-California,11/27/64,Bachelors,Professional,F,S,1,1,0,0,70350,52,0
15224,,Pedro,S,Gutierrez,,7652 Mcelroy,,Wichita-67201-Kansas,2/9/64,Bachelors,Professional,M,S,0,1,0,0,97658,78,1
15225,,Yolanda,,Bhat,,2060 Hill Dr,# 108,Santa Ana-92701-California,12/10/59,Bachelors,Professional,F,M,1,1,0,1,110279,62,0
15226,,Lori,M,Moreno,,792 Myrtle Drive,,Orlando-32801-Florida,11/5/63,Bachelors,Professional,F,S,0,2,0,0,86037,51,0
15227,,Harold,,Malhotra,,319 Dale Pl.,,Chula Vista-91910-California,6/15/63,Bachelors,Professional,M,S,1,2,0,0,99555,76,1
15228,,Jermaine,E,Raman,,7749 Dakota Lane,,Kansas City-64101-Missouri,11/2/63,Bachelors,Professional,M,M,0,2,0,0,95774,77,1
15229,,Calvin,,Rai,,8544 Dewing Avenue,,El Paso-79901-Texas,9/1/62,Partial College,Skilled Manual,M,M,1,1,0,1,87201,79,1
15230,,Jillian,D,Vance,,4930 Virginia Hills Drive,,Fort Wayne-46801-Indiana,12/18/62,Bachelors,Professional,F,M,1,2,4,5,89000,86,1
15231,,Alexia,D,Barnes,,1693 O Avenue,,Denver-80201-Colorado,4/10/62,Partial College,Skilled Manual,F,M,0,2,4,5,67179,77,0
15232,,Omar,I,Ma,,4502 Knewal Rd,,Mesa-85201-Arizona,7/18/61,Partial College,Skilled Manual,M,S,1,1,0,1,78358,75,0
15233,,Tammy,,Rodriguez,,4428 Madhatter Circle,,Atlanta-30301-Georgia,3/10/61,Partial College,Skilled Manual,F,M,1,3,4,5,58155,85,0
15234,,Kathleen,C,Moreno,,4201 Logan Court,,Pittsburgh-15201-Pennsylvania,7/25/58,Bachelors,Management,F,S,1,1,0,4,115729,54,1
15235,,Kari,,Lopez,,8763 Lori Dr.,,Dallas-75201-Texas,6/25/60,Partial College,Skilled Manual,F,M,1,2,2,3,89436,66,1
15236,,Brandy,I,Kapoor,,5254 Westwood Lane,,Orlando-32801-Florida,5/7/60,Partial College,Skilled Manual,F,M,1,3,4,5,73139,87,0
15237,,Devon,L,Lal,,2369 Teak St.,,Albuquerque-87101-New Mexico,4/17/60,Partial College,Skilled Manual,M,M,0,3,4,5,98064,139,1
15238,,Jonathon,A,Alonso,,8983 Haynes Court,,Greensboro-27401-North Carolina,10/16/56,Partial College,Skilled Manual,M,M,1,1,0,1,85310,79,0
15239,,Sergio,D,Rodriguez,,6140 Mt. Whitney Way,,Oakland-94601-California,9/7/56,Partial College,Skilled Manual,M,M,1,1,0,1,95237,81,0
15240,,Monique,R,Navarro,,8486 Hazelwood Lane,,Riverside-92501-California,10/7/53,Bachelors,Management,F,M,1,1,0,2,50888,44,0
15241,,Geoffrey,M,Madan,,523 Baywood Drive,,Charlotte-28201-North Carolina,5/27/53,Bachelors,Management,M,M,1,1,0,2,69760,72,0
15242,,Neil,,Suarez,,9967 Malibu Place,,Arlington-76010-Texas,8/22/53,Bachelors,Management,M,M,1,1,0,2,63806,73,0
15243,,Lauren,,Harris,,1564 Weston Court,,Minneapolis-55401-Minnesota,6/2/76,High School,Skilled Manual,F,M,1,2,0,0,40255,48,0
15244,,Alexis,L,Rodriguez,,6306 Morning Way,,Aurora-80010-Colorado,6/5/76,High School,Skilled Manual,F,M,1,2,0,0,36932,39,0
15245,,Eduardo,,Ross,,9968 Northwood Dr.,,Nashville-37201-Tennessee,5/28/76,High School,Skilled Manual,M,M,1,2,0,0,31492,66,0
15246,,Kaitlyn,R,Watson,,6936 Andrews Drive,,Pittsburgh-15201-Pennsylvania,4/7/76,High School,Skilled Manual,F,M,1,2,0,0,42056,42,0
15247,,Catherine,,Stewart,,6757 Pampered Ct.,,Santa Ana-92701-California,11/11/75,High School,Skilled Manual,F,S,0,2,0,0,38007,47,0
15248,,Richard,,Harris,,4277 Banana Court,,Durham-27701-North Carolina,12/28/76,High School,Skilled Manual,M,M,1,2,0,0,53903,70,1
15249,,Abigail,L,Anderson,,6565 Woodcrest Dr.,,Oakland-94601-California,2/12/80,High School,Skilled Manual,F,S,0,2,0,0,28352,39,0
15250,,Jose,M,Scott,,4255 Collins Dr.,,Detroit-48201-Michigan,11/13/80,High School,Skilled Manual,M,S,0,2,0,0,58507,60,1
15251,,Noah,A,Hall,,4092 Folson Drive,,Louisville-40201-Kentucky,2/22/80,High School,Skilled Manual,M,S,1,2,0,0,44871,64,1
15252,,Jada,,Murphy,,8299 Fernwood Drive,,Nashville-37201-Tennessee,2/14/80,High School,Skilled Manual,F,M,1,2,0,0,42832,48,0
15253,,Barry,,Suri,,9233 Pepper Way,,Stockton-95201-California,7/17/46,High School,Skilled Manual,M,M,1,2,0,5,25070,58,0
15254,,Carla,C,Chapman,,1568 Delta Fair Blvd.,,Lexington-40502-Kentucky,2/24/80,High School,Skilled Manual,F,M,0,2,0,0,30779,48,0
15255,,Evan,,Collins,,5444 Flamingo Dr.,,Dallas-75201-Texas,6/4/78,High School,Skilled Manual,M,M,1,2,0,0,59919,74,1
15256,,Dalton,R,Ramirez,,820 Dobrich Circle,,Oklahoma City-73101-Oklahoma,2/23/78,High School,Skilled Manual,M,S,0,2,0,0,39659,63,0
15257,,Matthew,,Anderson,,8154 Via Mexico,,Louisville-40201-Kentucky,3/25/78,High School,Skilled Manual,M,S,1,2,0,0,53722,65,0
15258,,Chloe,,Reed,,6108 Estudello St.,,Newark-7101-New Jersey,5/7/78,High School,Skilled Manual,F,M,1,2,0,0,38710,41,0
15259,,Franklin,,Zhu,,6140 Nightingale Drive,# 79,Santa Ana-92701-California,10/4/77,Partial High School,Clerical,M,S,0,2,0,0,62698,70,1
15260,,Kathleen,,Torres,,4257 Crown Court,,San Jose-95101-California,8/21/77,Partial High School,Clerical,F,S,1,2,0,0,34982,42,0
15262,,Jan,A,Gonzalez,,7618 Eastgate,,Portland-97201-Oregon,5/20/40,Partial College,Clerical,F,M,0,2,0,2,54746,47,0
15263,,Paige,L,Coleman,,5495 Olivera Road,,Tucson-85701-Arizona,12/20/40,Partial College,Clerical,F,M,0,2,0,2,42986,43,0
15264,,Peter,L,Goel,,5495 Olivera Road,,Aurora-80010-Colorado,12/20/40,Partial College,Clerical,M,M,0,2,0,2,63067,63,0
15265,,Kristopher,L,Malhotra,,2616 Northridge Drive,,Toledo-43601-Ohio,8/18/40,Bachelors,Management,M,S,1,2,0,2,68810,61,0
15266,,Briana,A,Suarez,,9015 G St.,,Cincinnati-45201-Ohio,4/10/41,Bachelors,Management,F,M,1,2,0,2,60628,46,0
15267,,Kendra,R,Alvarez,,9435 Breck Court,,Dallas-75201-Texas,10/5/42,Bachelors,Management,F,M,0,2,0,2,46065,41,0
15268,,Shannon,F,Wu,,1619 Stillman Court,,Anchorage-99501-Alaska,10/8/42,Graduate Degree,Management,F,S,1,1,0,2,99195,47,0
15269,,Chloe,W,King,,4719 Delaware Drive,,Tucson-85701-Arizona,5/20/76,High School,Skilled Manual,F,M,1,2,0,0,37347,50,0
15270,,Ariana,B,Cox,,1237 Dance Court,,Toledo-43601-Ohio,8/6/76,High School,Skilled Manual,F,S,0,2,0,0,66557,43,0
15271,,Samuel,R,Yang,,2370 Mac Court,,Virginia Beach-23450-Virginia,6/3/76,High School,Skilled Manual,M,S,1,2,0,0,62409,65,0
15272,,Kyle,,Gonzales,,277 South Royal Links,,Oklahoma City-73101-Oklahoma,7/2/76,High School,Skilled Manual,M,S,0,2,0,0,57203,66,1
15273,,Brandon,,Alexander,,4911 Peachwillow Lane,,Detroit-48201-Michigan,5/14/76,Partial College,Skilled Manual,M,S,1,1,0,0,72862,65,0
15274,,Alexander,M,Johnson,,5033 Pine Hollow Rd.,,Dallas-75201-Texas,7/25/76,Partial College,Skilled Manual,M,S,1,1,0,0,64627,70,0
15276,,Megan,L,Hall,,6684 Galloway Drive,,Cleveland-44101-Ohio,6/6/74,Partial College,Skilled Manual,F,S,0,1,0,0,45722,47,0
15278,,Brandon,,Russell,,9570 Royal Links Ct,# 24,Wichita-67201-Kansas,9/3/74,Partial College,Skilled Manual,M,S,1,1,0,0,54708,67,0
15279,,Hunter,E,Lee,,9255 Westover Dr.,,Irvine-92602-California,12/27/74,Partial College,Skilled Manual,M,S,0,1,0,0,48782,70,0
15284,,Jay,,Prasad,,174 Carlotta,,San Antonio-78201-Texas,3/13/72,Graduate Degree,Skilled Manual,M,S,0,0,0,0,91516,69,1
15285,,Olivia,A,Rodriguez,,6660 Poppy Circle,,Plano-75023-Texas,2/11/72,Graduate Degree,Skilled Manual,F,S,1,0,0,0,63593,47,0
15286,,Thomas,C,Nelson,,3278 Mt. Hood Clircle,,Lexington-40502-Kentucky,10/1/73,Graduate Degree,Skilled Manual,M,M,1,0,0,0,73950,77,0
15287,,Stephanie,S,Baker,,2064 Pleasant Circle,,Colorado Springs-80901-Colorado,4/23/73,Graduate Degree,Skilled Manual,F,S,1,0,0,1,76090,42,0
15288,,Logan,,Perry,,1308 Mt. Hood Circle,,Nashville-37201-Tennessee,3/28/73,Graduate Degree,Skilled Manual,M,M,1,0,0,1,81013,74,0
15289,,Katelyn,,Gray,,6158 Hawthorne Dr,,San Antonio-78201-Texas,2/14/72,Graduate Degree,Skilled Manual,F,M,1,0,0,1,56644,54,0
15290,,Edward,,Thompson,,9916 Walnut Blvd.,,Honolulu-96801-Hawaii,7/27/72,Graduate Degree,Skilled Manual,M,M,0,0,0,1,66760,72,0
15292,,Megan,C,Bailey,,4098 Woodcrest Dr.,,Charlotte-28201-North Carolina,6/17/71,Graduate Degree,Skilled Manual,F,S,1,0,0,1,72600,50,0
15293,,Mason,C,Watson,,255 Mt. Olivet Ct.,,Wichita-67201-Kansas,3/11/71,Graduate Degree,Skilled Manual,M,M,1,0,0,1,109346,83,1
15294,,Michael,,Robinson,,862 The Alameda,,Jacksonville-32099-Florida,8/9/71,Graduate Degree,Skilled Manual,M,M,1,0,1,1,96747,101,0
15296,,Chloe,C,Peterson,,8942 Sierra Road,,Fresno-93701-California,6/13/71,Graduate Degree,Skilled Manual,F,M,1,0,1,1,79678,65,1
15297,,Nicole,J,Bryant,,P.O. Box 4559,,Corpus Christi-78401-Texas,5/15/71,Graduate Degree,Skilled Manual,F,M,1,0,1,1,99174,62,0
15298,,Joe,G,Chandra,,5342 Pacheco St.,,Cleveland-44101-Ohio,9/11/72,Bachelors,Skilled Manual,M,M,1,0,1,1,55458,88,0
15300,,Seth,,Butler,,984 Talbart St.,,Atlanta-30301-Georgia,11/9/72,Graduate Degree,Skilled Manual,M,M,1,0,0,1,103760,82,0
15301,,Amy,A,Guo,,6538 Camelback Road,,San Jose-95101-California,2/19/72,Graduate Degree,Professional,F,S,1,0,0,1,76970,45,1
15302,,Brianna,,Thomas,,7539 Hazelwood Lane,,Orlando-32801-Florida,7/12/72,Graduate Degree,Professional,F,S,1,0,0,1,84661,46,0
15303,,Haley,,Patterson,,1192 Parkway Drive,,Houston-77001-Texas,10/23/44,Bachelors,Management,F,S,1,2,0,4,101414,46,1
15304,,Miranda,J,Powell,,2603 Line Court,,Honolulu-96801-Hawaii,11/23/44,Bachelors,Management,F,M,1,2,0,5,79146,44,0
15305,,Jacquelyn,D,Ortega,,1206 Olive St,,San Diego-92101-California,10/19/45,Bachelors,Management,F,S,1,3,0,5,76218,40,0
15307,,Jennifer,,Garcia,,9769 Bentley St.,,Fort Wayne-46801-Indiana,4/25/45,Bachelors,Management,F,M,1,2,0,4,75397,53,0
15308,,Christy,C,Lal,,4675 Pomar Way,,Colorado Springs-80901-Colorado,4/11/45,Bachelors,Management,F,M,1,2,0,4,89385,49,0
15309,,Dylan,C,Wilson,,642 Country View Lane,,Las Vegas-89101-Nevada,8/2/45,Bachelors,Management,M,M,1,2,0,4,90568,80,0
15310,,Amanda,M,Stewart,,6238 Valleymanor,,Santa Ana-92701-California,11/18/45,Bachelors,Management,F,M,1,2,0,4,81938,52,0
15311,,Brandon,J,Thompson,,8499 San Marino Ct.,,Lexington-40502-Kentucky,7/21/45,Bachelors,Management,M,M,1,2,0,4,97933,77,0
15312,,Alexandria,A,Gonzales,,5359 Piedmont Dr,,San Francisco-94101-California,7/15/45,Bachelors,Management,F,M,1,2,0,4,78348,54,0
15313,,Garrett,C,Morris,,622 Medina Dr.,,Tucson-85701-Arizona,10/28/46,Bachelors,Management,M,M,1,2,0,4,113681,80,0
15314,,Eduardo,,Torres,,8120 Golden Meadow,,El Paso-79901-Texas,8/5/46,Bachelors,Management,M,S,1,3,0,5,116454,75,1
15315,,Katherine,S,Bennett,,5979 Lynwood Drive,,Baltimore-21201-Maryland,10/17/46,Bachelors,Management,F,M,0,1,1,4,89635,62,0
15316,,Alexis,,Harris,,8055 Kiska Court,,Los Angeles-90001-California,10/11/47,Bachelors,Management,F,M,1,3,0,5,83142,53,0
15317,,Rachel,R,Jenkins,,7296 Seawind Dr.,,Tucson-85701-Arizona,5/20/47,Bachelors,Management,F,M,1,3,0,5,88852,50,0
15319,,Jade,M,Sanchez,,8482 Rosey View Drive,,Oklahoma City-73101-Oklahoma,1/4/47,Bachelors,Management,F,M,0,1,1,4,92384,54,0
15320,,Eduardo,F,Brooks,,8636 St. Francis St.,,Houston-77001-Texas,4/19/47,Bachelors,Management,M,M,1,1,1,4,95370,92,0
15321,,Blake,,Phillips,,5333 D St.,,Lincoln-68501-Nebraska,5/4/47,Bachelors,Management,M,M,1,2,0,5,115392,79,0
15322,,Evan,M,Green,,8741 Barbie Dr.,,Detroit-48201-Michigan,8/10/47,Bachelors,Management,M,M,1,2,0,5,135386,84,0
15323,,Eduardo,,Wilson,,8764 Pacific,,Bakersfield-93301-California,3/23/48,High School,Professional,M,M,1,2,1,2,54049,84,0
15324,,Renee,,Serrano,,8871 Likins Ave.,,St. Louis-63101-Missouri,5/21/48,High School,Professional,F,M,0,2,1,2,45874,53,0
15326,,Todd,J,Zheng,,8885 Partridge Dr.,,Columbus-43085-Ohio,9/17/48,Partial College,Professional,M,M,1,2,1,2,89601,94,0
15327,,Paula,,Hernandez,,2976 Dumbarton Drive,,Corpus Christi-78401-Texas,12/16/48,Bachelors,Management,F,S,1,0,1,2,91397,59,0
15328,,Fernando,,Jackson,,6999 Icicle Ct.,,Memphis-37501-Tennessee,11/22/48,Bachelors,Management,M,M,1,2,1,4,125373,98,0
15329,,Brianna,,Cox,,8756 Nottingham Pl.,,El Paso-79901-Texas,10/19/48,Bachelors,Management,F,S,1,2,1,4,87968,50,0
15330,,Catherine,,Richardson,,9043 Risdon Road,,Seattle-98101-Washington,8/25/49,Partial College,Professional,F,S,0,2,1,2,101109,58,0
15331,,Jacob,M,Taylor,,1019 Kenwal Rd.,,Riverside-92501-California,8/26/49,Partial College,Professional,M,M,1,2,1,2,85695,94,0
15332,,Jason,F,Sharma,,6927 Ricardo Drive,,Denver-80201-Colorado,4/8/49,Partial College,Professional,M,M,1,2,1,2,101364,91,0
15333,,Marie,,Diaz,,3562 East Ave.,,Chula Vista-91910-California,11/5/49,Bachelors,Management,F,M,1,0,1,2,82821,58,0
15334,,Sydney,J,Williams,,4911 Leonard Ct.,,Oakland-94601-California,5/4/50,Partial High School,Skilled Manual,F,S,1,2,1,2,51644,49,0
15335,,Emily,,Patterson,,6220 Krueger Dr.,,Virginia Beach-23450-Virginia,2/3/50,Partial College,Professional,F,S,1,2,1,2,80962,59,0
15337,,Rachel,A,Gonzales,,9819 Sunsine Drive,,Honolulu-96801-Hawaii,5/28/50,Partial College,Professional,F,M,1,1,1,2,68645,64,0
15338,,Marie,J,Navarro,,1295 Fabian Way,,Fort Worth-76101-Texas,7/1/50,Partial College,Professional,F,M,1,1,1,2,76288,57,1
15339,,Noah,J,Zhang,,1295 Fabian Way,,Columbus-43085-Ohio,7/1/50,Partial College,Professional,M,M,1,1,1,2,101048,91,0
15340,,Brittany,R,Barnes,,6876 Winthrop Street,,Chula Vista-91910-California,5/7/51,Partial High School,Skilled Manual,F,M,1,3,1,2,46333,56,0
15342,,Ashlee,L,Raji,,6177 Arleda Lane,,San Francisco-94101-California,4/21/51,Partial College,Professional,F,M,1,2,1,2,71094,60,0
15344,,Luke,E,Russell,,5096 Flamingo Dr,,Philadelphia-19101-Pennsylvania,3/8/51,Partial College,Professional,M,M,1,1,2,4,87712,102,0
15345,,Ashley,R,Perry,,8193 Scenic Ct.,,Santa Ana-92701-California,5/16/51,Partial College,Professional,F,M,0,2,2,4,80433,68,1
13627,,Natasha,K,Rubio,,7889 Mitchelleanjen Ln.,,Portland-97201-Oregon,7/7/72,Bachelors,Professional,F,M,1,3,0,0,103312,51,0
15347,,Deanna,A,Alonso,,4641 Miguel Drive,,Jersey City-7302-New Jersey,6/27/52,High School,Professional,F,M,1,2,1,3,84621,55,0
15348,,Greg,G,Carter,,4807 Crawford,,New York-10001-New York,11/19/52,Partial College,Professional,M,S,1,2,2,4,75108,90,1
15349,,Stephanie,L,Gonzalez,,3871 Twinview Place,,Columbus-43085-Ohio,11/10/52,Partial College,Professional,F,M,1,2,2,4,75794,71,0
15350,,Kathleen,N,Serrano,,1471 Michigan Blvd.,,Fort Wayne-46801-Indiana,9/2/52,Partial College,Professional,F,M,0,2,2,4,84726,67,0
15352,,Raymond,,Martinez,,Westheimer Straße 7606,,Honolulu-96801-Hawaii,7/20/58,Bachelors,Management,M,S,0,4,3,3,164004,120,1
15353,,Michele,K,Xu,,4407 Mildred Ln.,,San Francisco-94101-California,7/3/58,Partial College,Professional,F,S,0,4,3,3,123234,80,1
15354,,Corey,,Kumar,,4186 Green Valley Road,,Fresno-93701-California,2/7/57,Bachelors,Management,M,M,1,3,3,3,163802,136,0
15356,,Dawn,,Jai,,Roßstr 9928,,Fort Wayne-46801-Indiana,4/19/55,Partial High School,Professional,F,M,1,4,4,4,122026,97,1
15357,,Craig,,Navarro,,Räuscherweg 24,,Stockton-95201-California,10/22/55,Partial High School,Professional,M,M,1,4,4,4,155520,148,1
15358,,Danielle,J,Sanders,,6687 Fairlane Place,,San Francisco-94101-California,3/25/32,Graduate Degree,Management,F,S,1,1,0,3,115222,48,0
15359,,Logan,M,Yang,,8387 B Way,,Omaha-68101-Nebraska,4/7/33,Graduate Degree,Management,M,M,1,2,0,4,118570,70,0
15360,,Ryan,,Martin,,2761 Willcrest Circle,,San Diego-92101-California,6/22/33,Graduate Degree,Management,M,M,1,1,2,2,177003,99,0
15361,,Thomas,,Gonzales,,2489 Driving Drive,,Cleveland-44101-Ohio,5/18/33,Graduate Degree,Management,M,S,0,4,0,0,180112,72,0
15362,,Jennifer,,Adams,,7700 Meaham Drive,,Chula Vista-91910-California,12/6/65,Partial College,Professional,F,M,1,3,4,4,97628,88,0
15363,,Justin,S,Yang,,6813 Morning Way,,Anaheim-92801-California,2/26/65,Partial College,Professional,M,M,1,3,4,4,107627,144,1
15364,,Aidan,R,Bryant,,7779 Lake Meadow Circle,,Corpus Christi-78401-Texas,2/21/65,Partial College,Professional,M,S,1,3,5,5,140541,151,1
15365,,Victoria,,Gray,,586 Willow Pass Dr.,,San Jose-95101-California,10/24/65,Bachelors,Management,F,M,1,4,2,3,126784,78,0
15366,,Alyssa,C,Coleman,,5566 Brook Way,,Greensboro-27401-North Carolina,12/22/65,Graduate Degree,Management,F,M,1,4,1,1,138346,68,0
15367,,Alyssa,L,White,,9739 Benedict Court,,Honolulu-96801-Hawaii,1/5/64,Partial College,Professional,F,S,0,1,0,0,100697,46,0
15368,,Brandi,A,Martin,,5618 Mill Rd.,,Newark-7101-New Jersey,2/8/64,Bachelors,Management,F,M,1,4,2,3,147069,78,0
15369,,Connor,,Perez,,1522 Azalea Ave.,,Boston-2101-Massachusetts,2/21/56,Partial College,Professional,M,M,1,0,2,3,86597,108,0
15370,,Jessica,K,Butler,,2080 Mountain View Dr.,,Aurora-80010-Colorado,7/3/56,Partial College,Professional,F,M,0,0,3,4,91068,85,1
15371,,Cameron,,Bryant,,2845 La Vista Avenue,,Arlington-76010-Texas,3/4/56,Partial College,Professional,M,M,0,2,0,3,116669,89,0
15372,,Miguel,,Alexander,,6628 Moretti Drive,,Denver-80201-Colorado,7/19/56,Partial College,Professional,M,M,0,2,0,3,130326,84,0
15373,,Kaitlyn,,Jones,,3788 Concord Place,,Boston-2101-Massachusetts,4/19/34,Graduate Degree,Management,F,M,1,2,0,2,89511,47,0
15377,,Brianna,,Jackson,,5108 C Mt. Hood Cr.,,Toledo-43601-Ohio,7/5/63,Partial College,Professional,F,S,1,2,3,4,102009,72,1
15379,,Amanda,A,Griffin,,7 Pastel Drive,,Kansas City-64101-Missouri,11/23/63,Bachelors,Management,F,M,1,4,2,3,127584,77,1
15380,,Nathan,T,Robinson,,8072 Chickpea Ct,,Boston-2101-Massachusetts,10/8/62,Partial College,Professional,M,M,1,3,2,2,118152,122,1
15381,,Alexa,,Howard,,5041 Stillwater Court,# 205,Portland-97201-Oregon,5/10/62,Partial College,Professional,F,M,1,3,2,2,98765,75,0
15382,,Kimberly,R,Blue,,3219 Sandra Circle,,Jersey City-7302-New Jersey,5/11/62,Bachelors,Management,F,M,1,2,3,3,141744,92,1
15383,,Charles,,Rivera,,9497 Richard Ave.,,San Diego-92101-California,10/28/62,Bachelors,Management,M,M,1,4,2,2,173257,124,1
15384,,Xavier,,Alan,,5952 Haven Drive,,Irvine-92602-California,2/23/61,Partial College,Professional,M,M,1,3,4,5,107535,148,1
15385,,Destiny,,Reed,,6284 Levee Rd.,,Tucson-85701-Arizona,6/14/61,High School,Professional,F,M,1,1,3,4,103829,86,0
15386,,Nicholas,,Taylor,,4909 Poco Lane,,Fresno-93701-California,3/8/61,High School,Professional,M,S,0,2,3,4,129048,117,1
15387,,Miguel,B,Rodriguez,,6448 Castle Court,,Cleveland-44101-Ohio,2/13/61,Partial College,Professional,M,M,1,4,3,3,166229,142,1
15388,,Victoria,,Smith,,581 Roanoke Dr.,,Fort Wayne-46801-Indiana,1/19/61,Bachelors,Management,F,M,1,1,3,3,135040,88,0
15389,,Joan,E,King,,3477 Sunset Meadows,,Phoenix-85001-Arizona,9/6/61,Bachelors,Management,F,S,0,3,3,3,138245,88,1
15390,,Jonathan,B,Turner,,3016 Heald Court,,Boston-2101-Massachusetts,5/4/55,High School,Professional,M,M,0,2,0,2,90141,82,0
15391,,Jordyn,K,Powell,,3156 Crystal Avenue,,Virginia Beach-23450-Virginia,3/20/55,High School,Professional,F,M,0,1,1,2,97093,59,0
15392,,Sydney,,Brown,,9610 Hudson Ave,,Las Vegas-89101-Nevada,8/19/54,Partial High School,Skilled Manual,F,S,0,2,0,2,94661,53,1
15393,,Rebekah,E,Ruiz,,6728 Palisade Court,,Aurora-80010-Colorado,10/2/35,Graduate Degree,Management,F,M,1,2,0,2,97536,50,0
15394,,Natalie,C,Wilson,,4005 Foothill Way,,Nashville-37201-Tennessee,4/6/36,Bachelors,Management,F,M,1,2,0,4,117107,47,0
15396,,Julia,,Wilson,,9169 Olivera Road,,Washington-20001-DC,11/2/60,Partial College,Professional,F,M,1,4,2,3,99017,73,0
